DistrictName,MandalName,PanchayatId,PanchayatName,DateofRegister,Gender,year,month
Nagarkurnool,Uppununthala,280374,Thirumalapur,23-01-2024,2,2024,January
Mahabubabad,Kuravi,213720,Kuravi,23-01-2024,1,2024,January
Adilabad ,Boath,195047,Boath (B),23-01-2024,2,2024,January
Khammam ,Thirumalayapalem,202780,Thirumalayapalem,23-01-2024,1,2024,January
Nalgonda,Nampally,281030,Nevillagudem,23-02-2023,2,2023,February
Sangareddy ,Kohir,206393,Kohir,23-02-2023,2,2023,February
Siddipet,Dubbak,206232,Thimmapur,23-02-2023,1,2023,February
Sangareddy ,Kangti,206375,Kangti,23-02-2023,2,2023,February
Suryapet,Nagaram,281598,Laxmapuram,23-02-2023,2,2023,February
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,23-02-2023,2,2023,February
Narayanpet,Marikal,205071,Yeligandla,23-02-2023,2,2023,February
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,23-02-2023,1,2023,February
Rangareddy,Moinabad,210251,Bakaram Jagir,23-02-2023,1,2023,February
Kumuram Bheem Asifabad ,Bejjur,194959,Bejjur,23-02-2023,1,2023,February
Jogulamba Gadwal ,Maldakal,205638,Maldakal,23-02-2023,2,2023,February
Kumuram Bheem Asifabad ,Asifabad,194945,Yellaram,23-02-2023,2,2023,February
Adilabad ,Ichoda,195151,Ichoda,23-03-2023,1,2023,March
Narayanpet,Marikal,205064,Marikal,23-03-2023,1,2023,March
Kumuram Bheem Asifabad ,Tiryani,281938,Chintapally,23-03-2023,1,2023,March
Bhadradri Kothagudem ,Aswapuram,202123,Aswapuram,23-03-2023,1,2023,March
Bhadradri Kothagudem ,Aswaraopeta,202136,Aswaraopeta,23-03-2023,1,2023,March
Adilabad ,Ichoda,195151,Ichoda,23-03-2023,1,2023,March
Bhadradri Kothagudem ,Aswaraopeta,202136,Aswaraopeta,23-03-2023,2,2023,March
Kumuram Bheem Asifabad ,Bejjur,194959,Bejjur,23-03-2023,1,2023,March
Bhadradri Kothagudem ,Aswaraopeta,202136,Aswaraopeta,23-03-2023,2,2023,March
Kumuram Bheem Asifabad ,Rebbena,195613,Rebbana,23-03-2023,2,2023,March
Kumuram Bheem Asifabad ,Rebbena,195613,Rebbana,23-03-2023,2,2023,March
Bhadradri Kothagudem ,Aswaraopeta,202136,Aswaraopeta,23-03-2023,2,2023,March
Sangareddy ,Kangti,206381,Tadkal,23-03-2023,2,2023,March
Bhadradri Kothagudem ,Aswaraopeta,202136,Aswaraopeta,23-03-2023,1,2023,March
Adilabad ,Ichoda,195151,Ichoda,23-03-2023,1,2023,March
Kumuram Bheem Asifabad ,Bejjur,194959,Bejjur,23-03-2023,2,2023,March
Adilabad ,Ichoda,195151,Ichoda,23-03-2023,2,2023,March
Jogulamba Gadwal ,Maldakal,205638,Maldakal,23-03-2023,2,2023,March
Nizamabad,Varni,279909,Kokaldas Thanda,23-03-2023,2,2023,March
Sangareddy ,Pulkal,206748,Peddareddipet,23-03-2023,1,2023,March
Medak,Papannapet,206710,Papannapet,23-03-2023,1,2023,March
Medak,Papannapet,206710,Papannapet,23-03-2023,2,2023,March
Khammam ,Khammam (Rural),202414,M.Venkatayapalem,23-03-2023,1,2023,March
Nizamabad,Nandipet,209661,Siddapoor,23-03-2023,1,2023,March
Medchal Malkajigiri,Shamirpet,210466,Turakapally,23-03-2023,1,2023,March
Medchal Malkajigiri,Shamirpet,210466,Turakapally,23-03-2023,1,2023,March
Sangareddy ,Pulkal,206739,Choutkur,23-03-2023,2,2023,March
Khammam ,Thallada,202752,Thallada,23-03-2023,2,2023,March
Jangoan ,Jangaon,213639,Pasarmadla,23-03-2023,1,2023,March
Rangareddy,Abdullapurmet,210059,Anajpur,23-03-2023,1,2023,March
Medak,Papannapet,206710,Papannapet,23-03-2023,1,2023,March
Rangareddy,Abdullapurmet,210059,Anajpur,23-03-2023,2,2023,March
Siddipet,Cheriyal,213349,Kadavergu,23-03-2023,2,2023,March
Rangareddy,Abdullapurmet,210059,Anajpur,23-03-2023,1,2023,March
Yadadri Bhuvanagiri,Valigonda,208210,Valigonda,23-03-2023,2,2023,March
Jogulamba Gadwal ,Maldakal,205638,Maldakal,23-04-2023,2,2023,April
Sangareddy ,Manoor,206491,Manoor,23-05-2023,2,2023,May
Adilabad ,Boath,195047,Boath (B),23-05-2023,2,2023,May
Bhadradri Kothagudem ,Pinapaka,202673,Janampeta,23-05-2023,1,2023,May
Medak,Papannapet,206710,Papannapet,23-05-2023,2,2023,May
Kamareddy ,Bichkunda,209282,Bichkunda,23-05-2023,2,2023,May
Sangareddy ,Kandi,206870,Kandi,23-05-2023,1,2023,May
Sangareddy ,Kandi,206870,Kandi,23-05-2023,1,2023,May
Medak,Papannapet,206710,Papannapet,23-05-2023,1,2023,May
Medak,Papannapet,206710,Papannapet,23-05-2023,2,2023,May
Sangareddy ,Manoor,206491,Manoor,23-05-2023,1,2023,May
Nizamabad,Rudrur,278949,Suleman Nagar,23-05-2023,2,2023,May
Rangareddy,Shamshabad,210483,Palamakole,23-05-2023,1,2023,May
Wanaparthy,Madanapur,205474,Madanapur,23-05-2023,1,2023,May
Adilabad ,Boath,195047,Boath (B),23-05-2023,1,2023,May
Rangareddy,Maheshwaram,210179,Maheshwaram,23-05-2023,2,2023,May
Medak,Papannapet,206710,Papannapet,23-05-2023,1,2023,May
Medak,Papannapet,206710,Papannapet,23-06-2023,2,2023,June
Nirmal,Narsapur G,195127,Narsapur(G),23-06-2023,2,2023,June
Nizamabad,Indalwai,209370,Sirnapally,23-06-2023,2,2023,June
Jogulamba Gadwal ,Kaloor Thimmandoddi,205082,Irkiched,23-06-2023,2,2023,June
Jogulamba Gadwal ,Kaloor Thimmandoddi,205082,Irkiched,23-06-2023,1,2023,June
Wanaparthy,Pebbair,205819,Janumpally,23-06-2023,1,2023,June
Wanaparthy,Pebbair,205819,Janumpally,23-06-2023,1,2023,June
Nirmal,Narsapur G,195127,Narsapur(G),23-06-2023,2,2023,June
Nirmal,Narsapur G,195127,Narsapur(G),23-06-2023,2,2023,June
Nirmal,Narsapur G,195127,Narsapur(G),23-06-2023,2,2023,June
Sangareddy ,Raikode,206777,Raikode,23-06-2023,1,2023,June
Nizamabad,Armoor,209188,Chepoor,23-06-2023,1,2023,June
Sangareddy ,Manoor,206491,Manoor,23-06-2023,1,2023,June
Nagarkurnool,Uppununthala,280266,CB Thanda,23-06-2023,2,2023,June
Kamareddy ,Madnur,209574,Madnur,23-06-2023,2,2023,June
Kamareddy ,Nasurullabad,209319,Nasrullabad,23-06-2023,1,2023,June
Jogulamba Gadwal ,Maldakal,205638,Maldakal,23-06-2023,1,2023,June
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,23-06-2023,1,2023,June
Kamareddy ,Pitlam,209753,Pitlam,23-06-2023,2,2023,June
Kamareddy ,Pitlam,209753,Pitlam,23-06-2023,1,2023,June
Mulugu,Govindaraopet,213560,Govindaraopeta,23-06-2023,2,2023,June
Nirmal,Basar,195509,Basar,23-06-2023,1,2023,June
Sangareddy ,Kangti,206365,Borgi,23-06-2023,1,2023,June
Mulugu,Govindaraopet,213560,Govindaraopeta,23-06-2023,2,2023,June
Mulugu,Govindaraopet,213560,Govindaraopeta,23-06-2023,2,2023,June
Mulugu,Govindaraopet,213560,Govindaraopeta,23-06-2023,2,2023,June
Sangareddy ,Raikode,206777,Raikode,23-06-2023,2,2023,June
Sangareddy ,Raikode,206777,Raikode,23-06-2023,2,2023,June
Khammam ,Chinthakani,202249,Chinthakani,23-06-2023,2,2023,June
Medak,Chegunta,206148,Wadiaram,23-06-2023,1,2023,June
Nizamabad,Yedapalle,209884,Yedapally,23-06-2023,2,2023,June
Nizamabad,Varni,279891,Srinagar,23-06-2023,2,2023,June
Mulugu,Govindaraopet,213560,Govindaraopeta,23-06-2023,1,2023,June
Nirmal,Narsapur G,195127,Narsapur(G),23-06-2023,2,2023,June
Jogulamba Gadwal ,Maldakal,205638,Maldakal,23-07-2023,2,2023,July
Sangareddy ,Kalher,206352,Kalher,23-07-2023,2,2023,July
Nizamabad,Varni,279909,Kokaldas Thanda,23-07-2023,1,2023,July
Adilabad ,Utnoor,195751,Utnur,23-08-2023,2,2023,August
Adilabad ,Utnoor,195751,Utnur,23-08-2023,1,2023,August
Adilabad ,Utnoor,195751,Utnur,23-08-2023,1,2023,August
Mulugu,Tadvai,214184,Tadvai,23-08-2023,1,2023,August
Adilabad ,Utnoor,195751,Utnur,23-08-2023,1,2023,August
Yadadri Bhuvanagiri,Ramannapeta,208062,Ramannapet,23-08-2023,1,2023,August
Sangareddy ,Raikode,206777,Raikode,23-08-2023,2,2023,August
Sangareddy ,Munipally,206594,Munpalle,23-08-2023,2,2023,August
Sangareddy ,Raikode,206777,Raikode,23-08-2023,2,2023,August
Sangareddy ,Munipally,206594,Munpalle,23-08-2023,2,2023,August
Adilabad ,Utnoor,195751,Utnur,23-08-2023,1,2023,August
Sangareddy ,Raikode,206777,Raikode,23-08-2023,1,2023,August
Kamareddy ,Sadasivanagar,209786,Sadashivangar,23-08-2023,1,2023,August
Adilabad ,Boath,195047,Boath (B),23-08-2023,2,2023,August
Mulugu,Tadvai,214184,Tadvai,23-08-2023,1,2023,August
Sangareddy ,Raikode,206777,Raikode,23-08-2023,1,2023,August
Sangareddy ,Raikode,206777,Raikode,23-08-2023,2,2023,August
Sangareddy ,Manoor,206491,Manoor,23-08-2023,2,2023,August
Nizamabad,Varni,279919,Afandifarm,23-08-2023,1,2023,August
Nizamabad,Varni,209842,Humnapur,23-08-2023,1,2023,August
Nizamabad,Navipet,209668,Abangapatnam,23-08-2023,1,2023,August
Adilabad ,Utnoor,195751,Utnur,23-08-2023,2,2023,August
Jogulamba Gadwal ,Maldakal,205638,Maldakal,23-08-2023,1,2023,August
Adilabad ,Utnoor,195751,Utnur,23-08-2023,2,2023,August
Yadadri Bhuvanagiri,Valigonda,208210,Valigonda,23-08-2023,1,2023,August
Medak,Chegunta,206148,Wadiaram,23-09-2023,1,2023,September
Adilabad ,Ichoda,195151,Ichoda,23-09-2023,1,2023,September
Adilabad ,Utnoor,195751,Utnur,23-09-2023,2,2023,September
Kumuram Bheem Asifabad ,Wankidi,195774,Wankidi Kalan,23-09-2023,1,2023,September
Nirmal,Mudhole,195522,Mudhole,23-09-2023,2,2023,September
Medak,Papannapet,206710,Papannapet,23-09-2023,2,2023,September
Nizamabad,Navipet,209677,Lingapur,23-09-2023,2,2023,September
Nagarkurnool,Telkapalle,205927,Telkapally,23-09-2023,2,2023,September
Nizamabad,Nandipet,209661,Siddapoor,23-09-2023,1,2023,September
Kumuram Bheem Asifabad ,Bejjur,194959,Bejjur,23-09-2023,2,2023,September
Kumuram Bheem Asifabad ,Rebbena,195613,Rebbana,23-09-2023,1,2023,September
Mulugu,Mulugu,213869,Mallampalle,23-10-2023,1,2023,October
Bhadradri Kothagudem ,Aswaraopeta,202136,Aswaraopeta,23-10-2023,2,2023,October
Narayanpet,Narayanpet,205737,Kotakonda,23-10-2023,1,2023,October
Jogulamba Gadwal ,Maldakal,205638,Maldakal,23-10-2023,2,2023,October
Adilabad ,Ichoda,195151,Ichoda,23-11-2023,1,2023,November
Medak,Yeldurthy,207047,Kuknoor,23-11-2023,1,2023,November
Mulugu,Tadvai,214184,Tadvai,23-11-2023,2,2023,November
Nizamabad,Varni,279889,Kunipur,23-11-2023,1,2023,November
Nizamabad,Nandipet,209665,Ummeda,23-11-2023,1,2023,November
Sangareddy ,Raikode,206777,Raikode,23-11-2023,2,2023,November
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,23-11-2023,2,2023,November
Kumuram Bheem Asifabad ,Bejjur,194959,Bejjur,23-11-2023,1,2023,November
Jogulamba Gadwal ,Itikyal,205253,Itikyal,23-11-2023,1,2023,November
Nizamabad,Indalwai,209370,Sirnapally,23-11-2023,2,2023,November
Nizamabad,Indalwai,209370,Sirnapally,23-11-2023,1,2023,November
Kumuram Bheem Asifabad ,Bejjur,194959,Bejjur,23-11-2023,2,2023,November
Kamareddy ,Pitlam,209753,Pitlam,23-11-2023,2,2023,November
Bhadradri Kothagudem ,Yellandu,279940,Kommugudem,23-11-2023,2,2023,November
Yadadri Bhuvanagiri,Narayanapur,207868,Narayanapuram,23-12-2023,2,2023,December
Sangareddy ,Zahirabad,207072,Hothi (B),23-12-2023,1,2023,December
Nagarkurnool,Uppununthala,280262,Raiched,23-12-2023,1,2023,December
Mahabubnagar,Addakal,204767,Addakal,23-12-2023,2,2023,December
Rangareddy,Moinabad,210259,Moinabad,23-12-2023,1,2023,December
Kumuram Bheem Asifabad ,Rebbena,195613,Rebbana,23-12-2023,2,2023,December
Yadadri Bhuvanagiri,Narayanapur,207868,Narayanapuram,23-12-2023,2,2023,December
Jogulamba Gadwal ,Manopadu,205669,Narayanapoor,23-12-2023,2,2023,December
Medak,Alladurg,206079,Alladurg,23-12-2023,1,2023,December
Nagarkurnool,Telkapalle,205927,Telkapally,23-12-2023,2,2023,December
Narayanpet,Maganoor,205573,Maganoor,23-12-2023,2,2023,December
Suryapet,Garide Pally,207439,Ganugubanda,23-12-2023,1,2023,December
Sangareddy ,Sirgapoor,206372,Gardegaon,23-12-2023,2,2023,December
Wanaparthy,Chinnambavi,206008,Chellepad,23-12-2023,1,2023,December
Vikarabad,Kodangal,205362,Parsapur,23-12-2023,1,2023,December
Kumuram Bheem Asifabad ,Chintalamanepally,195367,Babasagar,23-12-2023,1,2023,December
Kumuram Bheem Asifabad ,Chintalamanepally,195367,Babasagar,23-12-2023,2,2023,December
Narayanpet,Maganoor,205573,Maganoor,23-12-2023,2,2023,December
Nagarkurnool,Uppununthala,280262,Raiched,23-12-2023,1,2023,December
Bhadradri Kothagudem ,Chandrugonda,202216,Chandrugonda,24-01-2023,1,2023,January
Kumuram Bheem Asifabad ,Rebbena,195613,Rebbana,24-01-2023,2,2023,January
Wanaparthy,Weepangandla,206026,Weepanagandla,24-01-2023,2,2023,January
Kumuram Bheem Asifabad ,Rebbena,195613,Rebbana,24-01-2023,1,2023,January
Mahabubnagar,Koilkonda,280683,Somla Nayak Tanda,24-01-2023,1,2023,January
Nagarkurnool,Balmoor,204914,Balmoor,24-01-2023,1,2023,January
Nagarkurnool,Bijinapalle,204954,Palem,24-01-2023,2,2023,January
Bhadradri Kothagudem ,Manuguru,202580,Samithsingaram,24-01-2023,1,2023,January
Nagarkurnool,Peddakothapalle,205844,Kalwakole,24-01-2023,1,2023,January
Sangareddy ,Raikode,206777,Raikode,24-01-2023,2,2023,January
Wanaparthy,Weepangandla,206026,Weepanagandla,24-01-2023,2,2023,January
Bhadradri Kothagudem ,Manuguru,202580,Samithsingaram,24-01-2023,2,2023,January
Bhadradri Kothagudem ,Manuguru,202580,Samithsingaram,24-01-2023,2,2023,January
Bhadradri Kothagudem ,Manuguru,202580,Samithsingaram,24-01-2023,1,2023,January
Sangareddy ,Kangti,206375,Kangti,24-01-2023,2,2023,January
Narayanpet,Krishna,205577,Thangadigi,24-01-2023,1,2023,January
Nagarkurnool,Peddakothapalle,205844,Kalwakole,24-01-2023,1,2023,January
Sangareddy ,Sirgapoor,206384,Wasar,24-01-2023,1,2023,January
Sangareddy ,Sirgapoor,206384,Wasar,24-01-2023,1,2023,January
Sangareddy ,Kangti,206375,Kangti,24-01-2023,1,2023,January
Wanaparthy,Peddamandadi,205866,Peddamandadi,24-01-2023,1,2023,January
Bhadradri Kothagudem ,Manuguru,202580,Samithsingaram,24-01-2023,1,2023,January
Nalgonda,Nampally,281022,Kethepally,24-01-2023,2,2023,January
Nagarkurnool,Peddakothapalle,205844,Kalwakole,24-01-2023,1,2023,January
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,24-01-2023,1,2023,January
Nalgonda,Dameracherla,207396,Damercherla,24-01-2023,1,2023,January
Mulugu,Venkatapuram,202829,Venkatapuram,24-01-2023,2,2023,January
Mancherial,Kotapally,195352,Kotapalle,24-01-2023,2,2023,January
Bhadradri Kothagudem ,Yellandu,202860,Komararam,24-01-2023,2,2023,January
Bhadradri Kothagudem ,Manuguru,202580,Samithsingaram,24-01-2023,2,2023,January
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,24-01-2023,2,2023,January
Medak,Chegunta,206125,Chegunta,24-01-2024,1,2024,January
Sangareddy ,Kandi,206870,Kandi,24-01-2024,2,2024,January
Sangareddy ,Kalher,206352,Kalher,24-01-2024,1,2024,January
Bhadradri Kothagudem ,Pinapaka,202677,Pinapaka,24-01-2024,2,2024,January
Sangareddy ,Kalher,206352,Kalher,24-01-2024,1,2024,January
Sangareddy ,Kalher,206352,Kalher,24-01-2024,1,2024,January
Bhadradri Kothagudem ,Pinapaka,202677,Pinapaka,24-01-2024,1,2024,January
Sangareddy ,Kandi,206870,Kandi,24-01-2024,2,2024,January
Kumuram Bheem Asifabad ,Wankidi,195774,Wankidi Kalan,24-01-2024,2,2024,January
Medak,Tekmal,206973,Kusangi,24-01-2024,2,2024,January
Khammam ,Vemsoor,202819,Vemsoor,24-01-2024,1,2024,January
Rangareddy,Abdullapurmet,210059,Anajpur,24-01-2024,2,2024,January
Mahabubnagar,Addakal,204767,Addakal,24-01-2024,1,2024,January
Rangareddy,Abdullapurmet,210059,Anajpur,24-01-2024,2,2024,January
Rangareddy,Abdullapurmet,210059,Anajpur,24-01-2024,1,2024,January
Medak,Papannapet,206710,Papannapet,24-01-2024,1,2024,January
Kumuram Bheem Asifabad ,Wankidi,195774,Wankidi Kalan,24-01-2024,2,2024,January
Mahabubnagar,Hanwada,205242,Peddadarpally,24-01-2024,1,2024,January
Medak,Papannapet,206710,Papannapet,24-01-2024,1,2024,January
Nizamabad,Varni,279908,Chinthalpet Thanda,24-01-2024,1,2024,January
Medak,Yeldurthy,207057,Yeldurthy,24-02-2023,2,2023,February
Kamareddy ,Nizamsagar,209729,Galipur,24-02-2023,1,2023,February
Sangareddy ,Kalher,206352,Kalher,24-02-2023,1,2023,February
Jogulamba Gadwal ,Maldakal,205638,Maldakal,24-02-2023,2,2023,February
Bhadradri Kothagudem ,Pinapaka,202677,Pinapaka,24-02-2023,2,2023,February
Sangareddy ,Kandi,206861,Yeddumailaram,24-02-2023,1,2023,February
Kumuram Bheem Asifabad ,Rebbena,195613,Rebbana,24-02-2023,2,2023,February
Medak,Nizampet,206798,Nizampet,24-02-2023,2,2023,February
Jogulamba Gadwal ,Maldakal,205638,Maldakal,24-02-2023,2,2023,February
Sangareddy ,Kangti,206375,Kangti,24-02-2023,1,2023,February
Kamareddy ,Madnur,209574,Madnur,24-02-2023,1,2023,February
Kumuram Bheem Asifabad ,Rebbena,281891,Khairguda,24-02-2023,1,2023,February
Khammam ,Khammam (Rural),202414,M.Venkatayapalem,24-02-2023,1,2023,February
Jogulamba Gadwal ,Maldakal,205638,Maldakal,24-03-2023,2,2023,March
Sangareddy ,Kangti,206375,Kangti,24-03-2023,2,2023,March
Sangareddy ,Kangti,206375,Kangti,24-03-2023,2,2023,March
Nizamabad,Rudrur,209514,Raikur,24-03-2023,2,2023,March
Kumuram Bheem Asifabad ,Tiryani,281938,Chintapally,24-03-2023,1,2023,March
Jogulamba Gadwal ,Maldakal,205638,Maldakal,24-03-2023,1,2023,March
Narayanpet,Utkoor,205980,Utkoor,24-03-2023,2,2023,March
Jogulamba Gadwal ,Maldakal,205638,Maldakal,24-03-2023,1,2023,March
Nizamabad,Rudrur,278949,Suleman Nagar,24-03-2023,1,2023,March
Sangareddy ,Kangti,206375,Kangti,24-03-2023,2,2023,March
Jogulamba Gadwal ,Ghattu,205194,Ghattu,24-03-2023,1,2023,March
Sangareddy ,Kandi,206870,Kandi,24-03-2023,1,2023,March
Narayanpet,Dhanwada,205055,Dhanwada,24-03-2023,2,2023,March
Siddipet,Gajwel,206233,Ahmedipur,24-03-2023,1,2023,March
Nizamabad,Nandipet,209665,Ummeda,24-03-2023,1,2023,March
Nagarkurnool,Uppununthala,205961,Upparipally,24-03-2023,1,2023,March
Nizamabad,Nandipet,209665,Ummeda,24-03-2023,2,2023,March
Mulugu,Venkatapuram,202829,Venkatapuram,24-03-2023,2,2023,March
Nizamabad,Indalwai,209370,Sirnapally,24-03-2023,2,2023,March
Mulugu,Venkatapuram,202829,Venkatapuram,24-03-2023,1,2023,March
Nizamabad,Mugpal,209723,Thana Kurd,24-03-2023,1,2023,March
Sangareddy ,Manoor,206491,Manoor,24-03-2023,2,2023,March
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,24-03-2023,2,2023,March
Bhadradri Kothagudem ,Pinapaka,202677,Pinapaka,24-03-2023,2,2023,March
Sangareddy ,Kangti,206375,Kangti,24-03-2023,2,2023,March
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,24-03-2023,2,2023,March
Bhadradri Kothagudem ,Bhadrachalam,245211,Bhadrachalam,24-03-2023,2,2023,March
Jogulamba Gadwal ,Ghattu,205194,Ghattu,24-03-2023,2,2023,March
Narayanpet,Dhanwada,205055,Dhanwada,24-03-2023,2,2023,March
Sangareddy ,Kangti,206375,Kangti,24-03-2023,1,2023,March
Bhadradri Kothagudem ,Manuguru,202580,Samithsingaram,24-04-2023,2,2023,April
Bhadradri Kothagudem ,Manuguru,202580,Samithsingaram,24-04-2023,2,2023,April
Wanaparthy,Pebbair,205821,Kanchiraopally,24-04-2023,2,2023,April
Medak,Papannapet,206710,Papannapet,24-04-2023,2,2023,April
Bhadradri Kothagudem ,Manuguru,202580,Samithsingaram,24-04-2023,2,2023,April
Sangareddy ,Patancheru,206728,Muthangi,24-04-2023,2,2023,April
Bhadradri Kothagudem ,Manuguru,202580,Samithsingaram,24-04-2023,2,2023,April
Sangareddy ,Kandi,206870,Kandi,24-04-2023,2,2023,April
Sangareddy ,Patancheru,206728,Muthangi,24-04-2023,1,2023,April
Bhadradri Kothagudem ,Mulakalapally,279768,Madaram,24-04-2023,1,2023,April
Nagarkurnool,Uppununthala,205954,Mamillapally,24-04-2023,2,2023,April
Jogulamba Gadwal ,Gadwal,205156,Kothapally,24-04-2023,2,2023,April
Mahabubnagar,Koilkonda,205372,Ankilla,24-04-2023,1,2023,April
Jogulamba Gadwal ,Gadwal,205156,Kothapally,24-04-2023,1,2023,April
Nagarkurnool,Telkapalle,205927,Telkapally,24-04-2023,2,2023,April
Jogulamba Gadwal ,Gadwal,205156,Kothapally,24-04-2023,2,2023,April
Yadadri Bhuvanagiri,Valigonda,208210,Valigonda,24-04-2023,1,2023,April
Siddipet,Koheda,201480,Koheda,24-04-2023,1,2023,April
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,24-04-2023,2,2023,April
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,24-04-2023,2,2023,April
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,24-04-2023,1,2023,April
Mulugu,Tadvai,214184,Tadvai,24-04-2023,2,2023,April
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,24-04-2023,2,2023,April
Bhadradri Kothagudem ,Julurupadu,202352,Julurpad,24-04-2023,2,2023,April
Nizamabad,Kammarapalle,209488,Choutpally,24-04-2023,2,2023,April
Siddipet,Koheda,201480,Koheda,24-04-2023,1,2023,April
Jogulamba Gadwal ,Gadwal,205156,Kothapally,24-04-2023,1,2023,April
Nizamabad,Kotgiri,209502,Ethonda,24-05-2023,2,2023,May
Kumuram Bheem Asifabad ,Rebbena,195613,Rebbana,24-05-2023,2,2023,May
Nizamabad,Rudrur,278949,Suleman Nagar,24-05-2023,2,2023,May
Sangareddy ,Kangti,206365,Borgi,24-05-2023,1,2023,May
Adilabad ,Boath,195047,Boath (B),24-05-2023,2,2023,May
Nagarkurnool,Telkapalle,205927,Telkapally,24-05-2023,1,2023,May
Kamareddy ,Pitlam,209753,Pitlam,24-05-2023,2,2023,May
Nizamabad,Sirkonda,209806,Ravutla,24-05-2023,1,2023,May
Bhadradri Kothagudem ,Pinapaka,202677,Pinapaka,24-05-2023,1,2023,May
Rangareddy,Chevella,209946,Gollapally,24-06-2023,1,2023,June
Bhadradri Kothagudem ,Pinapaka,202677,Pinapaka,24-06-2023,2,2023,June
Jogulamba Gadwal ,Alampur,204815,Kyathur,24-06-2023,1,2023,June
Jogulamba Gadwal ,Itikyal,205250,Chagapoor,24-06-2023,2,2023,June
Jogulamba Gadwal ,Alampur,204815,Kyathur,24-06-2023,2,2023,June
Mahabubnagar,Addakal,205857,Chinnamungalched,24-06-2023,1,2023,June
Rajanna Sircilla,Thangallapalli,201961,Thangallapally,24-07-2023,2,2023,July
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,24-07-2023,2,2023,July
Sangareddy ,Raikode,206777,Raikode,24-07-2023,2,2023,July
Yadadri Bhuvanagiri,Valigonda,208210,Valigonda,24-07-2023,2,2023,July
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,24-07-2023,1,2023,July
Yadadri Bhuvanagiri,Valigonda,208210,Valigonda,24-07-2023,1,2023,July
Kumuram Bheem Asifabad ,Asifabad,194934,Asifabad,24-07-2023,2,2023,July
Yadadri Bhuvanagiri,Narayanapur,207868,Narayanapuram,24-07-2023,2,2023,July
Bhadradri Kothagudem ,Bhadrachalam,245211,Bhadrachalam,24-07-2023,1,2023,July
Nizamabad,Sirkonda,209806,Ravutla,24-07-2023,1,2023,July
Nagarkurnool,Uppununthala,205962,Uppununthala,24-07-2023,2,2023,July
Kamareddy ,Pitlam,209753,Pitlam,24-07-2023,2,2023,July
Nizamabad,Navipet,209689,Siranpalli,24-07-2023,2,2023,July
Nizamabad,Navipet,209689,Siranpalli,24-07-2023,2,2023,July
Nizamabad,Navipet,209689,Siranpalli,24-07-2023,2,2023,July
Medchal Malkajigiri,Ghatkesar,210056,Venkatapur,24-07-2023,2,2023,July
Nizamabad,Sirkonda,209806,Ravutla,24-07-2023,1,2023,July
Nizamabad,Navipet,209689,Siranpalli,24-07-2023,1,2023,July
Wanaparthy,Chinnambavi,206014,Kaloor,24-07-2023,1,2023,July
Nagarkurnool,Uppununthala,205962,Uppununthala,24-07-2023,2,2023,July
Nagarkurnool,Uppununthala,205962,Uppununthala,24-07-2023,2,2023,July
Nagarkurnool,Uppununthala,205962,Uppununthala,24-07-2023,1,2023,July
Nizamabad,Kotgiri,209510,Kotgir,24-07-2023,1,2023,July
Nizamabad,Rudrur,209514,Raikur,24-07-2023,1,2023,July
Nizamabad,Kotgiri,209510,Kotgir,24-07-2023,1,2023,July
Nizamabad,Kotgiri,209510,Kotgir,24-07-2023,2,2023,July
Yadadri Bhuvanagiri,Valigonda,208210,Valigonda,24-07-2023,2,2023,July
Siddipet,Dubbak,206232,Thimmapur,24-07-2023,1,2023,July
Nizamabad,Renjal,209764,Satapur,24-08-2023,1,2023,August
Jogulamba Gadwal ,Kaloor Thimmandoddi,205082,Irkiched,24-08-2023,1,2023,August
Jogulamba Gadwal ,Kaloor Thimmandoddi,205082,Irkiched,24-08-2023,1,2023,August
Rangareddy,Shamshabad,210485,Peddashapur,24-08-2023,2,2023,August
Rangareddy,Shamshabad,210485,Peddashapur,24-08-2023,1,2023,August
Mahabubnagar,Nawabpet,205787,Rudraram,24-08-2023,2,2023,August
Nizamabad,Indalwai,209370,Sirnapally,24-08-2023,2,2023,August
Bhadradri Kothagudem ,Dummugudem,279726,Chinna Bandirevu,24-08-2023,2,2023,August
Sangareddy ,Kalher,206352,Kalher,24-08-2023,1,2023,August
Kumuram Bheem Asifabad ,Rebbena,195613,Rebbana,24-08-2023,1,2023,August
Sangareddy ,Manoor,206491,Manoor,24-08-2023,2,2023,August
Sangareddy ,Raikode,206777,Raikode,24-08-2023,2,2023,August
Jogulamba Gadwal ,Itikyal,205253,Itikyal,24-08-2023,1,2023,August
